0.0 4880387 0
4.997251511668582E-5 701944 0
9.994503023337164E-5 75229 0
1.4991754535005747E-4 72943 0
1.9989006046674328E-4 72587 0
2.498625755834291E-4 67565 0
2.9983509070011493E-4 72130 0
3.4980760581680074E-4 71725 0
3.9978012093348656E-4 73670 0
4.497526360501724E-4 68823 0
4.997251511668582E-4 68241 0
5.496976662835441E-4 68056 0
5.996701814002299E-4 68557 0
6.496426965169157E-4 68702 0
6.996152116336015E-4 67860 0
7.495877267502874E-4 68557 0
7.995602418669731E-4 69138 0
8.49532756983659E-4 65299 0
8.995052721003448E-4 69705 0
9.494777872170306E-4 67700 0
9.994503023337165E-4 73399 0
0.0010494228174504022 78301 0
0.0010993953325670882 73680 0
0.001149367847683774 68872 0
0.0011993403628004597 73084 0
0.0012493128779171455 72452 0
0.0012992853930338315 72822 0
0.0013492579081505172 73444 0
0.001399230423267203 68918 0
0.001449202938383889 85003 0
0.0014991754535005747 87986 0
0.0015491479686172605 72186 0
0.0015991204837339462 72687 0
0.0016490929988506322 71765 0
0.001699065513967318 68481 0
0.0017490380290840037 72567 0
0.0017990105442006897 72216 0
0.0018489830593173755 72076 0
0.0018989555744340612 99715 0
0.0019489280895507472 73314 0
0.001998900604667433 19194 0
0.002048873119784119 19148 0
0.0020988456349008045 19158 0
0.0021488181500174904 18782 0
0.0021987906651341764 18828 0
0.002248763180250862 19093 0
0.002298735695367548 18457 0
0.0023487082104842335 19143 0
0.0023986807256009194 18636 0
0.0024486532407176054 18802 0
0.002498625755834291 19018 0
0.002548598270950977 18988 0
0.002598570786067663 18802 0
0.0026485433011843485 18842 0
0.0026985158163010344 18671 0
0.0027484883314177204 18631 0
0.002798460846534406 18967 0
0.002848433361651092 18822 0
0.002898405876767778 19138 0
0.0029483783918844634 18461 0
0.0029983509070011494 19143 0
0.0030483234221178354 19148 0
0.003098295937234521 18631 0
0.003148268452351207 19002 0
0.0031982409674678925 18757 0
0.0032482134825845784 18717 0
0.0032981859977012644 18847 0
0.00334815851281795 19353 1
0.003398131027934636 18647 0
0.003448103543051322 18717 0
0.0034980760581680074 18817 0
0.0035480485732846934 18908 0
0.0035980210884013794 19088 0
0.003647993603518065 18953 0
0.003697966118634751 18742 0
0.003747938633751437 18973 0
0.0037979111488681224 18642 0
0.0038478836639848084 18912 0
0.0038978561791014944 18797 0
0.00394782869421818 18461 0
0.003997801209334866 18692 0
0.004047773724451552 18722 0
0.004097746239568238 18727 0
0.004147718754684923 18817 0
0.004197691269801609 18797 0
0.004247663784918295 18807 0
0.004297636300034981 18963 0
0.004347608815151667 18812 0
0.004397581330268353 18757 0
0.004447553845385038 18747 0
0.004497526360501724 18451 0
0.00454749887561841 18366 0
0.004597471390735096 18812 0
0.004647443905851782 18130 0
0.004697416420968467 18987 0
0.004747388936085153 18692 0
0.004797361451201839 18511 0
0.004847333966318525 18837 0
0.004897306481435211 18762 0
0.004947278996551897 18802 0
0.004997251511668582 18502 0
0.005047224026785268 18852 0
0.005097196541901954 18768 0
0.00514716905701864 18491 0
0.005197141572135326 18431 0
0.005247114087252012 18778 0
0.005297086602368697 18506 0
0.005347059117485383 18652 0
0.005397031632602069 18927 0
0.005447004147718755 19574 1
0.005496976662835441 18847 0
0.005546949177952126 18982 0
0.005596921693068812 18206 0
0.005646894208185498 18637 0
0.005696866723302184 31524 0
0.00574683923841887 18732 0
0.005796811753535556 18827 0
0.005846784268652241 18877 0
0.005896756783768927 18617 0
0.005946729298885613 1370043 0
0.005996701814002299 27740 0
0.006046674329118985 19469 0
0.006096646844235671 19670 0
0.006146619359352356 19514 0
0.006196591874469042 19234 0
0.006246564389585728 18793 0
0.006296536904702414 19308 0
0.0063465094198191 18631 0
0.006396481934935785 18682 0
0.006446454450052471 18461 0
0.006496426965169157 19088 0
0.006546399480285843 18852 0
0.006596371995402529 19484 0
0.006646344510519215 18852 0
0.0066963170256359 18592 0
0.006746289540752586 19193 0
0.006796262055869272 19323 0
0.006846234570985958 19153 0
0.006896207086102644 19243 0
0.00694617960121933 18712 0
0.006996152116336015 19053 0
0.007046124631452701 19333 0
0.007096097146569387 19148 0
0.007146069661686073 19258 0
0.007196042176802759 18982 0
0.007246014691919444 18767 0
0.00729598720703613 19033 0
0.007345959722152816 18908 0
0.007395932237269502 18762 0
0.007445904752386188 19118 0
0.007495877267502874 19238 0
0.007545849782619559 18837 0
0.007595822297736245 18938 0
0.007645794812852931 19303 0
0.007695767327969617 19023 0
0.007745739843086303 19028 0
0.007795712358202989 19213 0
0.007845684873319674 19610 0
0.00789565738843636 18942 0
0.007945629903553046 19123 0
0.007995602418669732 19479 0
0.008045574933786418 18993 0
0.008095547448903104 18681 0
0.00814551996401979 18747 0
0.008195492479136476 18882 0
0.00824546499425316 18842 0
0.008295437509369846 19188 0
0.008345410024486532 18782 0
0.008395382539603218 18958 0
0.008445355054719904 18762 0
0.00849532756983659 18601 0
0.008545300084953276 19223 0
0.008595272600069962 19043 0
0.008645245115186648 18862 0
0.008695217630303334 18807 0
0.00874519014542002 18486 0
0.008795162660536706 19449 0
0.00884513517565339 19008 0
0.008895107690770076 18707 0
0.008945080205886762 18371 0
0.008995052721003448 18948 0
0.009045025236120134 70973 0
0.00909499775123682 20757 0
0.009144970266353506 19273 0
0.009194942781470192 19464 1
0.009244915296586878 19153 0
0.009294887811703564 18888 0
0.00934486032682025 18652 0
0.009394832841936934 18687 0
0.00944480535705362 18642 0
0.009494777872170306 19033 0
0.009544750387286992 18917 0
0.009594722902403678 19103 0
0.009644695417520364 18903 0
0.00969466793263705 18817 0
0.009744640447753736 18952 0
0.009794612962870422 18863 0
0.009844585477987108 19153 0
0.009894557993103794 19073 0
0.009944530508220478 18677 0
0.009994503023337164 18938 0
0.01004447553845385 19083 0
0.010094448053570536 18832 0
0.010144420568687222 18897 0
0.010194393083803908 18637 0
0.010244365598920594 136678 0
0.01029433811403728 19644 0
0.010344310629153966 19985 0
